wss.1004f30be305f33d28a1548e344f0e2e	0.015031646
wss.f16a006f8239cbf87c72d57cd6d81987	0.00435533
wss.f16b5decf3dcfbb8b8183a4a81361b94	0.051495785
wss.f16f37317eac2e37b21d2748b9ce78f4	*
wss.f16f59cbfaa7de05ff2eead8e091e281	*
wss.f17076cae607fe3943364d15a5ce6f7c	0.035335437
wss.f17c8c7d510658a02f2318fdd66be40a	0.018884906
wss.f1852a6d1c84540eb97251f22ed77ff4	*
wss.f1879331710ab83ca7e3c21092c26d09	*
wss.f1899c2226b140367552d411f4491337	*
wss.f18befe5cd771ef4d490a2f9c1600338	0.001168681
wss.f18c1ec98fd9231477ccdc3441fdc624	*
wss.f18e630476ffacb7c437f62be3f58e8f	*
wss.f191bae33c32dc2fe3f7a74e12a274ef	0.023055732
wss.f196e79de92e2e52fdddc29bb3e72366	0.006275559
wss.f1a3f10d3a0b89c8a15895f38af5ef49	0.0137572
wss.f1a73db7cf61a17a57cdf426cf592f9a	0.00315237
wss.f1a956705451d66ee95eb670e9df38e4	0.026160468
wss.f1aadbfe430fb90c7cef46eb9534f172	0.002272866
wss.f1b1c92f91d0e52bc68ff00665267e32	0.02560785
wss.f1b1e5d8f592f302a017d113d18bd1de	*
wss.f1b1e6d1cb875b9f11c3739edd52fa3	0.028652672
wss.f1c11e37a51eacccf8208b6313b1ffa0	0.003397847
wss.f1c23b9ee1cb195935836c728d324152	*
wss.f1c3a6c237cce3b0d017de22b22dd528	*
wss.f1c5b9bb744afd96d6e1954365b10b52	0.037255698
wss.f1c939830f193b301f3d773b4af1f0c9	0.035484572
wss.f1cd4315958d75f97dc65f24011042f1	0.015154767
wss.f1ce06c5259f771dc24182d0db4c6889	0.015988612
wss.f1db20941327509b128d016888a664dc	*
wss.f1dfe4a74cb003dae8c1dcb76b89a07d	*
wss.f1e9249d83fa04c4ca565d8c96f0783	*
wss.f1ee4c4670455f1e7cc0aa85ef89805d	*
wss.f1f40596ca140cc89cfc48dba5c0e481	0.017936661
wss.f1f4609215d055cec04ea93c895f88f6	0.023570239
wss.f1f7eb41e9483d0e9729029bbdae341e	0.022011097
wss.f201949c0dda436f96d5fa1ee6ada8d1	0.015666541
wss.f201dc3686b0d5927cf9aae11108fb18	0.069402526
wss.f20e7a860fca9179d57c8a5f8e280cfb	0.010011235
wss.f210793da04a833bd91a09013d2bf42c	*
wss.f2129c67cb55c6868779f85a8bc31fb	0.021067114
wss.f220f4b4c7b79d7ab54f2a7bd7b06a98	0.025185979
wss.f22b5ad32a13ce5d3dabafedd9562ca6	0.035616777
wss.f2306272d14861367c8e9b5cdcd2f0ef	0.042675586
wss.f234b3f39edb7f1d8ef19a48ac4fcfdf	0.003600593
wss.f23a544c04e2f5ccb50d0c6a0c254040	5.42e-04
wss.f23cdc47b4fb4f6d5e7087f2d9a278a9	0.032638162
wss.f2458aaf4ab3e0585d7543afa4b9b4e8	0.021247014
wss.f24b3a1dd6231fb61962281db2f162a0	3.41e-04
wss.f2518339da2a64ea5e87e18e0a88e78f	0.016205787
wss.f260588ef2f4c8e62a6f69f20bf5a185	0.025836613
wss.f260b5e312da7b4090cc7b3ba137d4f1	0.034173874
wss.f261a5d15d8dd1cee16219238f4e984c	0.002169911
wss.f26291ca6ba7dc6f1b842a6b2981cdf0	0.009160623
wss.f265c41d169e7d8191c4561c1ee7341a	*
wss.f270ca7d48d8bd4b52cf5dc0980d5b8c	0.015805619
wss.f274cbff23bda61a85024815e816c655	0.020693462
wss.f27836465792c388ace84eb647ae63d4	*
wss.f27ad7ff17d57331bf3c74c137a0c0ca	*
wss.f282330fca04d402f91663a74ccd2338	0.027047258
wss.f2883772a1ff21098dd1225ea7af8125	0.017104634
wss.f28ea389bf901129de650492e45fb14f	0.096694189
wss.f290da1f292718751fc56912e22744f	0.013555839
wss.f2926f6dc18994bb9980ebc17b838bad	*
wss.f29593939f02529ab33b78dc8efc1232	*
wss.f295f740fa26af1e6fdf9696b2b2a28b	*
wss.f29984aabd0f2f9ef8b8e4352697490b	0.023597286
wss.f29e12955ba0c38ab579b98d5c981295	*
wss.f29f89a77fbddb9e9ef49b0ba6621ea3	0.014344563
wss.f2a6dba44fcb7ca030612f5c0ef21eb8	0.042881761
wss.f2a85436f85d6aa710f7a66272269c6c	0.037581088
wss.f2a8e0f4e3b69cb09a5da615e9db9948	0.039722865
wss.f2ada2e9c18ce61da1ed8510e8cd55e0	0.021341192
wss.f2b17c4bce65c0815b62a49c19c16258	*
wss.f2b274adff8579bb1b89216bdca802c5	0.03508495
wss.f2ba9313c296613f2ca9191cfd66b49	*
wss.f2bca260373c420f535deb3b0c692a2a	0.148304894
wss.f2bcfa3ef5f2494ca76cd3c14a882cc8	0.021276676
wss.f2c3c788dfa090b4e3f7a74e12a274ef	2.74e-05
wss.f2c96ae9904baaf220021a69db826002	0.035329575
wss.f2c9d144030575119753e1fa528bf70e	*
wss.f2dc70ce0d361b39d151674c6eace6c	*
wss.f2e212a82abdad2bcdff199d23735396	*
wss.f2e6af4886cd59e250f3a2fc91e9b3c5	*
wss.f2e6c9b37186190b6755bc1e0dbf8447	*
wss.f2e7ed2b973570f1a54b9afa882a89ed	0.02242675
wss.f2e9452e3419d3a545d4b3dffeba11b3	0.00194999
wss.f2ec2cef4026499575d36c94c257eb30	*
wss.f2f397733f14198115c3f92f810cab08	0.001359456
wss.f304bd264c35678637ac8d648045f9c5	0.063706965
wss.f30c9014522592197114b27752aad55b	*
wss.f30cb7b1b9a4184eb32a756399014da6	0.024610221
wss.f31648796796cff297c8d78b9aede742	0.01675959
wss.f31ee42fce03a85d3321831d2245cf06	*
wss.f31f7799f0333069b0d7b0d4230df8ca	0.013293073
wss.f323d90dea57815e119555fc7462650d	0.026665374
wss.f32b3c8c973bbd13d451550145d7b41b	*
wss.f331ad8d0e6654ef8f992b1fe7075c8f	0.020917644
wss.f34c0fcee8c64335ee86c024f98e9bad	0.012135381
wss.f35dd907ca111f9e7d1b7935311a2ed0	0.071601574
wss.f35efdf00062e177962bfd5bcfc9bf86	0.0244654
wss.f361b2c70470eb71b71df3a52d67a993	0.047714803
wss.f3671892b7732d98f660746ea5b1e425	0.025326252
wss.f37019d51f366ae35dc5d473eb4be205	0.026887165
wss.f371bc396c479b7b80360680c1602c7d	*
wss.f37376f5089ad242561dce3fe08634b7	0.023636447
wss.f3775c07e5ba9515d6944324b21393b5	0.028498347
wss.f3815806340d0fededa761b10992452d	0.008403671
wss.f38288f22968aaea631335e2bdab5ea0	0.030558179
wss.f3842ee1130d5dbc7eb00a494c61433f	*
wss.f388aed5bf9d54aa5ea056392b09e8bb	0.026460959
wss.f39401db6cc45a3ae3e15116d1de599a	0.019914145
wss.f39823957f3aea7096fb32e6c179f23e	*
wss.f39912a4f0516fb897371d1e7cc637f3	0.003179555
wss.f39a52112040a4c3b90880542dbc824b	0.018328208
wss.f39ac6ef2fd25324391e4d6c585a697a	0.044712959
wss.f39cb99f7c30a4b8310cd758d9b7cf	0.022797175
wss.f3a44a6f3dfd5e52b5c5755e701b5b81	*
wss.f3aac8f54f5f2a2f983ec12a2b33f18b	0.002898932
wss.f3b13bf537b3666f8df38a494eb3f194	0.001385856
wss.f3badf5a221d99f12d9c07d3b9171829	0.018633954
wss.f3bb6ffcfc132f34418c7dc49421509	*
wss.f3c276970bd3449acf8c584ddfde6324	*
wss.f3c777f0266540a1cbc790a63192d2ab	0.164698641
wss.f3cd14044560d9f161886ba4a02e7ed6	0.001187339
wss.f3d14abf568f39eff93eceac09767b16	0.018819137
wss.f3d545e1d046bbd536dda94065eb67a9	0.040449454
wss.f3d5c4eeb6cd4f1bad6f91c948f3a295	0.025597339
wss.f3d6470b3f4f5ad71c7075c2bc313334	0.019662186
wss.f3de49cb961a7fb7e1a98f192c51856f	0.036253749
wss.f3e1d1174cb311e3e3fdf9a381029f42	0.002911642
wss.f3ea5b0e6035e56d467c1480246c0abd	0.009469607
wss.f3eae73e9f4a86cb28efc450e18c65a9	0.002721527
wss.f3ee8236a6ea3dbd45f47151a4d2182a	0.003631985
wss.f3f153a48c4999da90b6eaaae2f0ee32	0.002293845
wss.f3f9416f6bcfb93c396cca0372e01f6d	*
wss.f40332e31675a54d492d9da2668ec34c	0.00191044
wss.f40347203c4ecd7d28fc8b8eefa999c0	0.023573939
wss.f40608aaab3f5b21aa1bc94b85642a52	0.017543463
wss.f40624156dcbab68620a56d13e6d773b	0.016174331
wss.f40a552853880bc71262e44515a2f289	0.106686591
wss.f41d2a0e8cf8120882ca64b4891f9e35	*
wss.f41d5b79ea4f44677e5f2f4b0a303829	0.025075211
wss.f41e933513d264ed2eba4ce8582fe7ee	0.025690393
wss.f423bbbf78828c8fd124fd2a448c2915	0.067618015
wss.f429f64e3af31fe8fcb8d8c6d4df8143	0.053069654
wss.f42fdbed4f5cae8fbecc5889eb0cb75b	0.035339265
wss.f43d130853560c99e3f7a74e12a274ef	3.22e-05
wss.f440f59916c2ed897b076baeaedfec9b	0.021872322
wss.f449dd0eb25773925077539b37310c29	0.022792494
wss.f449ec743900234bb7f39bf08785db2f	8.82e-05
wss.f451d5f6642ea33825c70fb1df3f879b	0.014778625
wss.f4520d008838e7bc171b03ec6def09f6	0.024388446
wss.f452c1053f88cd2fc21f7907838a35d1	0.025338746
wss.f46506435972bf4b43d745d6c7c0579e	0.035775103
wss.f46d3b81d33a50db35836c728d324152	0.032440494
wss.f46f30be3625300857dd908c302893fa	0.02516021
wss.f470261a6fcf5d4185cad391c250db01	0.019676305
wss.f47765d3d57f4ea8e0ed4664c59dfd1	8.69e-04
wss.f47ab8aa0f1a99c3f0117851f0671fde	0.035221936
wss.f47b9fc9a55a731a7bc6032416bc8ae	0.032991073
wss.f481b438f2d7c8b7e858d752eb6e952e	0.014442024
wss.f481d936f152912b4ed97ebc08fb049a	0.024542183
wss.f483d21f78a9d355ca6af78bbbd6d20	0.047797193
wss.f486c2f051c05ea5e352b5685b8d43e7	4.55e-04
wss.f487121a31154898d810b14a81e12eca	0.027455689
wss.f4897c9b20e811f1309c3ff4f31971fa	3.97e-10
wss.f49119184f72bbb0b868f531409e0fc4	0.027967153
wss.f496fa98fb41f6b1ea5768960d4a805c	0.006069158
wss.f4a1b9d53784e55682b4ca3750aa2fb	0.025383804
wss.f4a7211a1c752f0e8cde66b7ba75eb5c	0.0461736
wss.f4ba63f693a702dd368832b3904801f0	*
wss.f4c11a62cad757fbd74ce477fd0ebbec	0.028049033
wss.f4c97938d45e1bec1933ffef19678834	*
wss.f4ce7bde6de46cb9d2a1b3f44bb78798	*
wss.f4d0e1be9884f45cd2fc64a9331b7788	0.031058889
wss.f4d3a7f971420d2ce56a6376dd2adb4	0.022022414
wss.f4da1907ed935101ad5d0d05865f4466	0.024206839
wss.f4db9c55f72edb36ad0d9196eb691e00	0.005630597
wss.f4dfe6c28f12f1bb2ea52749b9dfd51f	0.004425144
wss.f4e936d1956663fb1b670356c8345e48	8.52e-04
wss.f4e9f25443ff6f963b59eeb47ee49193	0.011292683
wss.f4eac4f5cd390305d73c120d89ced933	6.26e-04
wss.f4ec6a6ad2b25b2dac3fc0eb04bf7058	*
wss.f4f41e8e071dd044f8d95e284873d75c	0.029250839
wss.f4f812f240c02084e2cc5baed9fc2b2d	*
wss.f4fb61c91cdf15761258d1e3fac5fa4	0.032116938
wss.f4fb644d5c81e60e1a1485fc0329e88d	0.050904475
wss.f5024636f3514eb51d0662c550f8f994	*
wss.f50603a59b5c2ac7650419cd627ce18b	0.026783108
wss.f509d1cbbe3e5bc7e88c1d6fc3580355	0.018791038
wss.f50d32a6083c8f146dab7044457400e6	0.025155377
wss.f52b7c22746756bae8058cf23f6382c1	0.010723905
wss.f5318a1e94c3be017b79156a61ad4c01	0.0454499
wss.f53487bc11a996c59d250125442a89f4	0.029090079
wss.f5369e2fda58a2ee759ddec7b892bfe	*
wss.f537de463d6bd67d423ffffa14d375e6	0.005313048
wss.f54c1943fd08acc828ef4ccd0231e57b	0.029696448
wss.f54c2259963ccdb88284c10d63141993	0.009625237
wss.f559dc6d8083a761dc0dec45107520e9	*
wss.f55e8796c697cd8ac4df0c06133d675f	*
wss.f55f1dfda29486864c398078775d260b	*
wss.f563b39b846922f22ea98d69e91ba870	0.030337466
wss.f56614ae067cfae82f8bc0d6e7c6775	0.016821806
wss.f56b182d8cd89803dc4f4fd3af459324	0.014336894
wss.f56b523871b9c2c9173a5ee5fec7004c	0.051522041
wss.f56e461f5b1e8c5785a81e0d249341ee	0.02660843
wss.f572c1af79508f9b8c8235e81eabfb7c	0.02738383
wss.f57907aee385b8407e71a60ea30bcf5	0.069517248
wss.f5800755a78fc83957be02cb1dc1e62	0.042482909
wss.f5858c306849742038cec1c17de3e9d1	*
wss.f585a1812b5fafb5f50cff184655d241	0.024935878
wss.f58f80cc805ea6f482710b0fed3d331	0.004734249
wss.f5918418bdd210206fad04e862126c2f	0.029138133
wss.f591c8fa9e4772204a5d7cf6ad38ad46	*
wss.f5a14cba17ad0c358542f96306060db4	0.015763241
wss.f5b3b90b1a9629c9e3f7a74e12a274ef	7.94e-04
wss.f5b5a24adc6826ace41b639931f9ca1	0.026929901
wss.f5b682cabede450d1191025061735ea3	0.032062866
wss.f5bda32cac4aee2ac06ba603c93305db	0.007897507
wss.f5c41f256e06745a13417ec33fa0128e	0.019065713
wss.f5c685fad75ec9132f81cb887dc35578	0.010590768
wss.f5ce7271c995206d40eee76592e4bb9f	*
wss.f5dc5957a6b9712835836c728d324152	0.021468276
wss.f5e32baa3a07578ed201cac93caf7d25	1.14e-04
wss.f5e751f8418b9afbd3a8e52c497d2a3d	0.025638633
wss.f5f8fe12a1afe7bc98d5fc0473d00a1c	0.024539848
wss.f5fc954736b06be15fd06491ae919ea3	0.032403391
wss.f60437e78578a6a33d1f5c33e71065d3	3.12e-04
wss.f60960ae4dc8e293c8ce22a41ea48e48	0.025285047
wss.f60f02530367ee619becd9fb238a7a6f	*
wss.f612519bd51699c2ffc7c3dbc2a86ed3	0.02785814
wss.f61465baa4c1c36de6089046407cf8f2	0.027008383
wss.f619501cf26b4d533b7f931c53ba66d8	0.022857765
wss.f61a766cd84d46a5e88c1d6fc3580355	0.016927617
wss.f621e2ad900ad48535836c728d324152	0.019554896
wss.f62315610759fc43226bd8f2c3d7bd55	0.001200947
wss.f627bb9a12291baebe08e9f0af9909f9	*
wss.f6359231825d13d9795b7c977db0d889	0.010414063
wss.f6420a3a3addd027f67be63aca8832dd	0.027261541
wss.f645a78ce2bd743ed0c05eb40b42c942	0.02656994
wss.f65145860a4cecaa37b5646da91e9ed0	0.003224598
wss.f653f39d443ac6af15c0ed29be4328d5	0.019798423
wss.f65516ba218baad9a413908c0e169330	0.149135502
wss.f661027303a78d4ef63dcbd6f1db190b	0.022380272
wss.f684c8d930debce777381f992c140ec7	*
wss.f691b5f968659164b0bedddd87f1c9f3	*
wss.f693bb3178c80d7f1783a44a88d6274	0.028081302
wss.f69510412f10e9ed322ed2ef5fc90e25	0.059747477
wss.f6988e6ca8ed9261492d9da2668ec34c	0.001887522
wss.f6a04708b6f1539863862b05b9038dcc	0.002086868
wss.f6a08ec163a037c310b3ff08c68acccf	0.020201792
wss.f6a7a28d3ac655f51f373aa160c3b731	0.020523839
wss.f6b142ebc970e1c2e39ed62a992014dd	*
wss.f6b32f4350586d11512e3a7413d5083f	0.025091318
wss.f6b3c94e80eb5c4caba01f0400bf9a2c	0.041820906
wss.f6b4f01d4c9c09e6af1fe3c052ed3a8c	6.17e-04
wss.f6b8be6f6129a8c91344542c50272ad1	*
wss.f6bcb75ed0132a2bd99fe055da4bc66c	0.005229681
wss.f6bcbb0d1ed37cc7dfd69596ee59ee02	0.017616597
wss.f6bf240f10c53e03ada8db96f6d95a3	*
wss.f6c0d095a49f5880fe1a61f05bc63860	0.017640887
wss.f6de2a85da0e89b53f222a37719e9945	0.062414545
wss.f6e6117261dca163713c042b393cc65b	0.024392693
wss.f6ec52a2fbf2e3f36eed0972e3bb90f3	*
wss.f6ef87c28c31be768ba2126777cb0179	0.025786395
wss.f6f5fa7760fde38114aa582256ea1399	0.022704546
wss.f6ff3b66e6b33aac4a71cad339b19319	0.027317037
wss.f7077b454caf3a76eee40229e2e3ae1e	*
wss.f7080c0378527c3a3ae1361afc45ac52	0.0263091
wss.f71bcd0e53b0d4f22ea98d69e91ba870	0.019631073
wss.f7280f3830afe980c314c92e42b626ad	0.021066972
wss.f7281caf8ed6d597b50d0c6a0c254040	0.007288841
wss.f729d88f6d037e0a1bb8470720a752bf	0.018351287
wss.f72de241037d474e76bb31db0358e9c6	0.023142834
wss.f732c387a9edad30998b772595cc99e5	8.24e-04
wss.f73493b7c8a78000b594bbf2c494ab81	0.026485966
wss.f73afa79f33dea2143acec71ba42b6b7	0.00374232
wss.f73dde8df5d0e5c7f91663a74ccd2338	0.021015489
wss.f73e5de066a22777d56fd630d4bb1d87	*
wss.f73fe719094a76ef62e5325f0ce7656f	0.010689905
wss.f7406ab1903736b11e652fa812161367	*
wss.f741864eb54d47d466da45b121c8ad2d	0.01988219
wss.f75d1962eb04669a164790a64bab08f0	*
wss.f75f420886341e335af7bda11bcf68ea	*
wss.f771417d5673c2d6b636ebacef8df51a	0.039729347
wss.f7789559cb38d0e972b92bd86ed3f51f	*
wss.f7800c8710eacfb9b7212d4f8780127f	0.004212519
wss.f7896eb08596dcd6f9883d2fd957d60f	0.022493335
wss.f78ac71ed599c459e8058cf23f6382c1	0.022005612
wss.f7915b7139ae982967b8677819b89df7	*
wss.f7a0f1e7e03fba8c9628f611995a13ab	0.022483054
wss.f7a6f2abbf005b316798e8ce82182919	0.013967125
wss.f7b2c1368b2c6f9a8b43e675a8d9c006	0.03936324
wss.f7b3550d5e59934595bea7c29e873d16	0.004944811
wss.f7b52f9c95ebaf3ff91663a74ccd2338	0.029125763
wss.f7bc71483088b9192150cf14c949b016	0.018891384
wss.f7c427ea1f3ff553d01673c7c57450c9	0.024753473
wss.f7c95d62feb4fb03c0d62fb4fabc5d06	0.036309105
wss.f7cd7da83f3e045d3321831d2245cf06	0.046229846
wss.f7cfc7663ad87b1e10e2f02e4d893865	0.002740822
wss.f7d318e6ffbd363a8d1fe8cdc415f4c5	0.006379544
wss.f7e1f61db8671316ea8cbb077ef6818a	0.030873876
wss.f7e29e0b93652ea4b522742df2e8c383	0.015796261
wss.f7eda7a86151f31a1b23ead1cf59064b	0.021427249
wss.f7ee121bcda734f9e25865f244b5a66	0.002523964
wss.f7f3fd9cf37582cb9cfbfcb171da829d	*
wss.f7f54c5f327cf4e67f9b7f6522028930	0.051412927
wss.f7f5cb907c50a8791f66341aa9abe5e0	0.017410758
wss.f7f945288a571090202be79d8b285c1e	7.08e-04
wss.f800fbcdef1ac9038b5dbcd4be5ceef8	0.009370868
wss.f811252fcd1f7d686845a0762dd07baf	0.024723241
wss.f814eb2a6234540aa35a7666f0cfa5bb	0.029033463
wss.f8171ecf95e7fcc6d104ea833df0d0fe	0.01903837
wss.f8174abfed99458ef22304412c1dca9e	0.049638393
wss.f818a96b9d4b75a28bf7aa8796804774	*
wss.f81a05c0b43e9bf18c9441777325d0fd	0.016129539
wss.f81a377a3c0fa9f711fc2b865c2a185b	0.016633231
wss.f81fd6b4376092d8738e43095496b061	0.039409607
wss.f822931fe07a7654ce41b639931f9ca1	0.021610116
wss.f82a8bff8cd27cc91c19e7863a1c200b	0.016357615
wss.f82d3bf2b6194b7b306928a0ea1eb003	*
wss.f82e90f8a6d49827e8784f880dac0f61	0.065969414
wss.f83f1cbaf6c41a5db04cb542e2c50eb4	0.033739584
wss.f840713592f9024bf155d75bbf62b80	*
wss.f84313fa79e1bbd3d826e39f6130227f	0.021164574
wss.f84b64afc16f8236ea8d21818fdcbc03	*
wss.f84d7f1f93824635445e8a9f7056c268	*
wss.f85172a554c02915d79f2fc0b8d8ffad	2.26e-04
wss.f8519e593fdb348ab3d135d7fc8306a1	0.011349755
wss.f851ba9ce33820325de164737a8ca010	0.100558312
wss.f853ac62bc288e48e56a63d21fb60ae9	0.001305004
wss.f85e3fe4f1e0fd27b2302e21338c08b	*
wss.f862d2b1189f9dc416a464bb634a1dba	0.001019645
wss.f86c1da9ed243ff055f46d55537192b6	0.026619956
wss.f872a64810c123a47abde6405e4d8323	*
wss.f8745ee3fc3fb3d0f3ba576cb5fdcfc2	0.033009491
wss.f875f7a33f4c06197d015af8929f0e88	*
wss.f8760b585415ba4a6b32fbc60e12dcfe	0.001569863
wss.f87682301c61288c25a12159dbc477b5	0.021242879
wss.f8788ee72552e46d2cb30f9f0e012738	0.001919819
wss.f87c2d4d5d622293a3f3891e682aaded	0.033283011
wss.f87dddbe39fc30401004e38c7c1c259	*
wss.f87ef5a5c13e7b29d810b14a81e12eca	0.030808094
wss.f889fdcf54cd73d47be728bffb08bde	0.008909337
wss.f89060c1fa4e44fdd1ec4bb78b9062a2	0.035549475
wss.f89a4c251c6b06b5bb6caad47eee6580	*
wss.f89a99ad9bb33c333c2a189ff7885a1b	*
wss.f89d2cd5a2853485dc26eaa9eecf351c	0.00319077
wss.f8a093851f146122dd4616bdfbd70670	2.43e-04
wss.f8a138e699003ad92846fa729d90e125	0.040177994
wss.f8a37a9da22f9e19c2ed3fce8969c0e9	0.023972151
wss.f8a5a81a9e01940d605f8bb5e3f9a647	*
wss.f8a5ab9872d0dc5e1855a135fe295583	0.024569097
wss.f8ac6310f6ff63547d70172a29ade99a	*
wss.f8b201dc67c0ec5f59106c647bf1b687	*
wss.f8bcaca711ade8691b2ba2b9752177f2	*
wss.f8c3ebc9652e1daa34e474d0d23e79e	0.015746496
wss.f8d31ad894826ece35836c728d324152	0.031116954
wss.f8e0b77c1904848480fae4962f3618cb	0.005688553
wss.f8e30045e74db926bed2f6e4d57f751d	*
wss.f8ef9668c3aba7c735836c728d324152	0.025173916
wss.f8f8ff7d9cfdd395765b19233e844344	0.019364012
wss.f8ff0363f398236aecd9bf37f57791ad	0.019921167
wss.f8ff0631158643ffce501b6e11b7c412	0.009064873
wss.f8ff61c5374aef8672101dcac4ed75d3	0.093772983
wss.f9020de34de8c8b8f35704207d47d73c	0.031806968
wss.f90481522a0a6064a2e94022a570e1b	0.005135445
wss.f9079d24a94a1ed5f5db84e31a9b0e21	0.021816011
wss.f910466d5c0e6ade24058f4b3de595fd	0.027771621
wss.f910be0b4c08d0ff0283e4934bb4912	*
wss.f9143c23d7861c6aba8e02f8650e5e5e	0.061259536
wss.f91901c11c49fc82d810b14a81e12eca	0.026394939
wss.f919431276935ea05d8eba92952b9366	0.054550794
wss.f91a40237428ea779a8a8c3e38b7aa20	0.040696166
wss.f91d10a41053ab96412dfc90452742c7	0.024908559
wss.f9244dc91aebf77ba4c322790a683350	0.025385647
wss.f924bc42daea1f48cf48ae153052b71a	0.013616061
wss.f924de5f1476c9bb3b4164ef8e89b08	0.023034122
wss.f92d62af1549f6cfb804a0809d26ba8d	*
wss.f92ea96ac22bde346b347dd6954d46bd	0.002167773
wss.f937e06d2f3cc9e0b80b68728684f2ff	0.031989814
wss.f9520f5202bc292e6c1569b7b1c9146a	0.002288275
wss.f9565685ded6f466921689331038c385	7.90e-04
wss.f957f8d1c184b8b73d2d335bd1f78e6d	0.041421694
wss.f967aa2fff5b648a2ea98d69e91ba870	0.022638372
wss.f96883ba158a3ed47a88a2ad67bfd073	5.08e-04
wss.f96ea1da0a26f0e09d122378f4951881	5.18e-04
wss.f970b5eb116f3ccba669033910f4fbfd	*
wss.f975bae99dc73c3bd810b14a81e12eca	0.01010176
wss.f97d7c4dcf09487f3496d63b70f4b8af	0.008603111
wss.f9830835848bbdd0ab125bf7bb002359	*
wss.f983552d0e13a4c471b096f89fd3577b	*
wss.f98615e51a596fc5c05575120a46cd3b	0.034865301
wss.f989e903f4bb6e8dfd586a03b579ca2a	0.026792592
wss.f98b58210b01751ecc34b900bb2492e	0.017236122
wss.f98f316f9eaac1afa3dd8e048914f06f	0.008454813
wss.f992db1f5f86aeea15440024cf3384c5	*
wss.f994caecd32d38ddc75ea4b124a227b	0.0283113
wss.f9a4028aa416c67c2c32a0a3fa43160f	0.027360728
wss.f9adaa899e28e944b166766dd69ea4ca	*
wss.f9b16ef975f61442e615a342a5da23b6	0.040211421
wss.f9c2bc7b4ef896e7146ff63b4c7525d9	0.004344159
wss.f9c535894bd1e8a93049afea1675356	*
wss.f9c83b4ce4911b03593ebeeedbff73b	0.03185096
wss.f9c965b45afa9b15ebbef56ea25e4b3	0.029895744
wss.f9cace06116cd42fdc2f5250eb1359fc	0.019190263
wss.f9cf0ccfcb21c2e7899c1686868c4bc	0.00100011
wss.f9d38b2e5296d1b9d810b14a81e12eca	0.023859552
wss.f9d456d8f12037ad35836c728d324152	*
wss.f9dcc6b703be2f09c61f6cc6467b13b6	*
wss.f9f29d193b1f71875ceddb21eca5b469	*
wss.f9f3d1db7650c142d2237bacec12d278	0.080512903
wss.f9f484e4364663d61bb5a64b9a0f552b	0.001973613
wss.fa031357f11b55497f7fbfb94ac070c5	*
wss.fa038b94b961b7aae3f7a74e12a274ef	0.001153318
wss.fa0905ba5ca49fecb77445a6633883a	0.020400822
wss.fa09f5e809d1c8c983b3f8b7586237f4	0.030202197
wss.fa0c9fb851ceb8569ed73239a1887541	0.033307537
wss.fa0eb1bb05ebe3f2dd3adf3090c701f7	0.020712169
wss.fa172f7f09f785bb492d9da2668ec34c	0.002786892
wss.fa1e1a91e66faf411de55fee5ac2c5c2	0.02200164
wss.fa1e84f906d8b61973b1be0dc36d8eee	1.67e-05
wss.fa23aa60ec51c8e4c40fe5637f0a27e1	0.002351801
wss.fa263643fb3f45c7492d9da2668ec34c	0.002952394
wss.fa2b0d67ce55c93ea8af42a22377d800	*
wss.fa389f7b3c877541724467a794470e87	*
wss.fa42320b3def2c6b4741187cebbc52b3	*
wss.fa44223c6f785c60e71da2487cb2ee5b	0.034064725
wss.fa45a862d08660f735836c728d324152	*
wss.fa5066675f316df751c4deb11af7079e	*
wss.fa50858e4a956d44e30c0e50390a6a5c	*
wss.fa522eb2a163cd3a9a6e43b878d5b335	*
wss.fa65e13c928e863a70e5e0f4f9dbdfe8	0.015550271
wss.fa6636dfa85cd625f63376552552931f	0.00168214
wss.fa77edbfda6e89648068d82101b2bfd3	0.028116374
wss.fa87861f8333297552abbce631b92308	0.001942913
wss.fa881ed274d2110539d46a6a75d7ce8f	0.009705915
wss.fa8860d6a0d45a4688dcbe86402c7c15	0.022581293
wss.fa894d811206c54dfc5eb16dbbadf7b0	0.096059907
wss.fa8c1f01f3c09bc7763cd81c1b401a16	6.78e-04
wss.fa8f96dc6489417f84024898ac0c92e	0.019280112
wss.fa95793e4ae64be8fea8a3df5e20f054	*
wss.fa9590f4cd96b4f444b2fa2cac0778f5	0.003529225
wss.fa965368dd28d216f3e5b44c396f3aa	0.022104285
wss.fa98055f6f2d0dd916b3af7b23ac8a74	0.038991424
wss.fa9ab8d3a340a7b8c397356311cbeea4	0.037664869
wss.faa04561f4de3ec23f520aafbc921168	0.08009668
wss.faa5d5ba2a002922511e5b9dc733c75c	0.032565275
wss.faad558d009bf145e3f7a74e12a274ef	0.024122003
wss.fab2cd165ef41faa8a50c06e5f8c0209	0.020304178
wss.fabf4f7a56f75781c9c120e7b18610ad	1.04e-05
wss.fabfb871d4309f317f803424078a6519	*
wss.fac5444a8b14914de047028ded406033	0.018121148
wss.fac633a56e88786559d14889fe22f10	0.003224481
wss.facfc6420b481dda481d3d3b35ccfe5d	0.022640021
wss.fad118b32085f3f2c2c72e575af174cd	0.0012848
wss.fada5ad34edf3c2937a29bd7a0a5fc41	0.019835284
wss.fadac10594496df63c143af07c12991a	0.101544163
wss.fadd7d8c94893136e4b1c2efb094888b	0.010415087
